TransactionID,CustomerID,StoreID,Date,Time,Year,Month,MonthName,DayOfWeek,IsWeekend,Age,AgeGroup,Gender,Location,OnlineOrderFlag,Channel,ProductID,ProductName,Category,Quantity,UnitPrice,TotalPrice,PaymentType,PromotionApplied,DiscountAmount,DiscountApplied,GiftWrap,ShippingMethod,DeliveryTime(Days),Weather,Event,CustomerSatisfaction,ReturnFlag
5721,295,,2023-11-24,15:02:37,2023,11,November,Friday,False,31,26-35,Male,City_5,True,Online,296,Food_Product,Food,2,39.51867208,79.03734416,Debit Card,False,7.903734416,True,True,Standard,5.0,Sunny,Black Friday,5,False
5722,108,92,2022-12-23,7:16:45,2022,12,December,Friday,False,28,26-35,Male,City_12,False,In-Store,995,Electronics_Product,Electronics,4,29.81679527,119.2671811,Cash,True,11.92671811,True,False,Not Applicable (In-Store),,Sunny,Black Friday,2,True
5723,42,,2022-11-22,17:36:19,2022,11,November,Tuesday,False,69,51+,Other,City_1,True,Online,709,Food_Product,Food,3,68.63374451,205.9012335,Debit Card,False,0.0,False,False,Overnight,1.0,Sunny,Christmas Market,5,False
5724,432,8,2021-12-08,19:33:55,2021,12,December,Wednesday,False,59,51+,Male,City_20,False,In-Store,884,Decorations_Product,Decorations,2,40.06455638,80.12911276,Credit Card,False,0.0,False,False,Not Applicable (In-Store),,Sunny,No Event,5,False
5725,435,73,2018-11-08,6:48:48,2018,11,November,Thursday,False,56,51+,Male,City_4,False,In-Store,536,Decorations_Product,Decorations,3,95.93953225,287.8185967,Cash,False,0.0,False,False,Not Applicable (In-Store),,Snowy,No Event,2,True
5726,84,,2021-12-25,12:35:26,2021,12,December,Saturday,True,21,18-25,Other,City_9,True,Online,895,Electronics_Product,Electronics,2,27.97334391,55.94668782,Online Payment,True,5.594668782,True,False,Overnight,1.0,Rainy,Black Friday,4,False
5727,280,,2022-12-10,13:54:20,2022,12,December,Saturday,True,39,36-50,Male,City_4,True,Online,672,Food_Product,Food,5,17.04946326,85.24731628,Debit Card,True,8.524731628,True,False,Overnight,1.0,Snowy,Black Friday,1,False
5728,82,,2018-11-20,10:26:50,2018,11,November,Tuesday,False,56,51+,Other,City_18,True,Online,911,Decorations_Product,Decorations,5,47.77092867,238.8546433,Credit Card,False,23.88546433,True,False,Express,5.0,Sunny,Black Friday,3,False
5729,213,,2023-11-02,1:48:00,2023,11,November,Thursday,False,64,51+,Other,City_7,True,Online,85,Decorations_Product,Decorations,2,77.02200019,154.0440004,Credit Card,True,15.40440004,True,True,Express,3.0,Sunny,Black Friday,4,True
5730,8,66,2023-11-04,22:33:07,2023,11,November,Saturday,True,46,36-50,Female,City_13,False,In-Store,892,Toys_Product,Toys,4,70.23306962,280.9322785,Online Payment,False,28.09322785,True,True,Not Applicable (In-Store),,Rainy,Black Friday,2,True
5731,360,,2023-12-17,7:12:16,2023,12,December,Sunday,True,24,18-25,Male,City_9,True,Online,82,Clothing_Product,Clothing,1,55.43020887,55.43020887,Online Payment,False,5.543020887,True,False,Overnight,4.0,Sunny,Black Friday,1,True
5732,144,,2022-11-04,5:38:08,2022,11,November,Friday,False,30,26-35,Male,City_15,True,Online,256,Clothing_Product,Clothing,1,68.42823108,68.42823108,Debit Card,True,0.0,False,False,Standard,4.0,Rainy,No Event,3,True
5733,409,,2022-11-17,6:47:19,2022,11,November,Thursday,False,29,26-35,Other,City_11,True,Online,403,Clothing_Product,Clothing,2,75.51657447,151.0331489,Online Payment,True,15.10331489,True,False,Standard,3.0,Sunny,Black Friday,1,True
5734,380,,2023-11-07,22:55:15,2023,11,November,Tuesday,False,68,51+,Other,City_6,True,Online,918,Electronics_Product,Electronics,2,68.82187649,137.643753,Online Payment,False,0.0,False,False,Overnight,2.0,Rainy,Christmas Market,3,False
5735,389,83,2018-12-14,21:23:42,2018,12,December,Friday,False,69,51+,Male,City_19,False,In-Store,8,Electronics_Product,Electronics,3,40.11222241,120.3366672,Online Payment,True,0.0,False,True,Not Applicable (In-Store),,Sunny,Christmas Market,2,False
5736,312,,2023-12-09,19:26:30,2023,12,December,Saturday,True,61,51+,Other,City_16,True,Online,287,Food_Product,Food,3,33.26768485,99.80305456,Online Payment,False,0.0,False,False,Overnight,1.0,Snowy,No Event,2,True
5737,420,77,2022-12-30,12:20:36,2022,12,December,Friday,False,37,36-50,Other,City_7,False,In-Store,339,Toys_Product,Toys,3,82.80959332,248.4287799,Online Payment,False,0.0,False,True,Not Applicable (In-Store),,Sunny,Christmas Market,1,True
5738,104,,2023-11-03,9:15:42,2023,11,November,Friday,False,30,26-35,Female,City_11,True,Online,147,Decorations_Product,Decorations,3,37.66648567,112.999457,Online Payment,True,0.0,False,True,Express,3.0,Sunny,Christmas Market,1,True
5739,218,38,2019-12-18,18:44:44,2019,12,December,Wednesday,False,20,18-25,Other,City_12,False,In-Store,993,Decorations_Product,Decorations,2,26.48190164,52.96380328,Online Payment,False,5.296380328,True,True,Not Applicable (In-Store),,Rainy,Black Friday,5,False
5740,438,,2022-12-23,10:23:23,2022,12,December,Friday,False,31,26-35,Male,City_15,True,Online,854,Electronics_Product,Electronics,4,15.14468505,60.5787402,Credit Card,False,6.05787402,True,True,Overnight,1.0,Snowy,Black Friday,3,True
5741,194,,2021-11-04,7:59:56,2021,11,November,Thursday,False,44,36-50,Other,City_15,True,Online,272,Toys_Product,Toys,2,18.55989861,37.11979723,Online Payment,True,0.0,False,False,Overnight,4.0,Sunny,No Event,3,True
5742,343,,2023-12-15,18:10:13,2023,12,December,Friday,False,27,26-35,Other,City_12,True,Online,880,Electronics_Product,Electronics,1,71.49515981,71.49515981,Credit Card,False,0.0,False,True,Express,2.0,Sunny,Christmas Market,4,True
5743,462,27,2020-11-22,7:50:22,2020,11,November,Sunday,True,44,36-50,Male,City_19,False,In-Store,774,Decorations_Product,Decorations,1,27.7352602,27.7352602,Cash,True,0.0,False,True,Not Applicable (In-Store),,Rainy,No Event,1,False
5744,51,,2020-12-23,20:58:22,2020,12,December,Wednesday,False,39,36-50,Other,City_17,True,Online,653,Food_Product,Food,1,94.4962363,94.4962363,Cash,False,0.0,False,True,Express,3.0,Snowy,No Event,1,False
5745,44,,2018-11-21,16:41:32,2018,11,November,Wednesday,False,41,36-50,Male,City_2,True,Online,433,Toys_Product,Toys,1,47.88003802,47.88003802,Online Payment,False,0.0,False,False,Standard,3.0,Rainy,No Event,2,False
5746,422,88,2022-11-12,18:49:11,2022,11,November,Saturday,True,30,26-35,Female,City_10,False,In-Store,343,Electronics_Product,Electronics,2,16.07121602,32.14243203,Credit Card,True,0.0,False,False,Not Applicable (In-Store),,Sunny,No Event,2,True
5747,65,91,2022-12-26,1:55:27,2022,12,December,Monday,False,58,51+,Female,City_9,False,In-Store,965,Toys_Product,Toys,1,28.68248168,28.68248168,Debit Card,True,2.868248168,True,True,Not Applicable (In-Store),,Snowy,Black Friday,4,True
5748,242,,2023-12-06,17:13:55,2023,12,December,Wednesday,False,55,51+,Female,City_18,True,Online,41,Clothing_Product,Clothing,4,55.41927328,221.6770931,Debit Card,True,0.0,False,True,Express,5.0,Sunny,No Event,3,True
5749,290,69,2023-11-13,5:44:12,2023,11,November,Monday,False,31,26-35,Male,City_12,False,In-Store,927,Clothing_Product,Clothing,3,37.15583859,111.4675158,Cash,True,0.0,False,False,Not Applicable (In-Store),,Sunny,No Event,5,False
5750,484,27,2018-11-18,0:55:47,2018,11,November,Sunday,True,24,18-25,Female,City_15,False,In-Store,132,Food_Product,Food,2,64.31793864,128.6358773,Debit Card,False,0.0,False,False,Not Applicable (In-Store),,Rainy,No Event,3,True
5751,391,,2022-12-29,5:18:16,2022,12,December,Thursday,False,62,51+,Other,City_13,True,Online,801,Decorations_Product,Decorations,5,63.52026289,317.6013145,Credit Card,True,0.0,False,True,Overnight,3.0,Sunny,No Event,5,True
5752,279,99,2021-12-22,23:14:15,2021,12,December,Wednesday,False,42,36-50,Male,City_2,False,In-Store,147,Toys_Product,Toys,1,18.06657002,18.06657002,Debit Card,False,0.0,False,False,Not Applicable (In-Store),,Rainy,No Event,1,False
5753,331,,2019-11-07,7:47:58,2019,11,November,Thursday,False,47,36-50,Other,City_16,True,Online,711,Electronics_Product,Electronics,2,23.12632708,46.25265416,Online Payment,True,0.0,False,False,Overnight,3.0,Snowy,No Event,3,False
5754,463,17,2018-11-30,7:56:57,2018,11,November,Friday,False,59,51+,Female,City_1,False,In-Store,625,Food_Product,Food,4,79.32886576,317.315463,Online Payment,False,0.0,False,False,Not Applicable (In-Store),,Sunny,Christmas Market,4,False
5755,373,54,2021-11-06,18:39:16,2021,11,November,Saturday,True,36,36-50,Other,City_15,False,In-Store,320,Toys_Product,Toys,3,12.65251705,37.95755116,Cash,False,0.0,False,True,Not Applicable (In-Store),,Sunny,No Event,5,False
5756,109,,2018-12-03,0:01:01,2018,12,December,Monday,False,40,36-50,Male,City_20,True,Online,658,Toys_Product,Toys,2,17.93605046,35.87210093,Cash,True,3.587210093,True,False,Express,4.0,Snowy,Black Friday,5,True
5757,28,,2023-12-14,21:59:31,2023,12,December,Thursday,False,70,51+,Other,City_8,True,Online,325,Electronics_Product,Electronics,3,16.7751159,50.3253477,Cash,True,0.0,False,False,Express,4.0,Snowy,No Event,5,False
5758,188,,2019-12-25,10:26:13,2019,12,December,Wednesday,False,53,51+,Female,City_3,True,Online,917,Electronics_Product,Electronics,4,88.25956397,353.0382559,Debit Card,False,35.30382559,True,False,Express,4.0,Sunny,Black Friday,5,False
5759,463,88,2022-11-11,5:39:59,2022,11,November,Friday,False,44,36-50,Male,City_4,False,In-Store,434,Toys_Product,Toys,2,47.759347,95.518694,Credit Card,True,0.0,False,False,Not Applicable (In-Store),,Rainy,Christmas Market,1,False
5760,4,,2019-11-20,13:35:59,2019,11,November,Wednesday,False,49,36-50,Other,City_16,True,Online,206,Clothing_Product,Clothing,5,48.28123044,241.4061522,Online Payment,False,24.14061522,True,False,Overnight,4.0,Snowy,Black Friday,3,False
5761,81,27,2018-11-25,13:15:50,2018,11,November,Sunday,True,20,18-25,Male,City_3,False,In-Store,510,Food_Product,Food,3,30.00051534,90.00154602,Debit Card,False,9.000154602,True,False,Not Applicable (In-Store),,Sunny,Black Friday,1,False
5762,53,,2021-11-04,18:11:51,2021,11,November,Thursday,False,22,18-25,Female,City_19,True,Online,63,Food_Product,Food,1,76.20844733,76.20844733,Online Payment,True,0.0,False,False,Standard,1.0,Rainy,Christmas Market,4,True
5763,29,,2022-11-27,21:30:37,2022,11,November,Sunday,True,47,36-50,Other,City_14,True,Online,30,Toys_Product,Toys,5,87.67663668,438.3831834,Cash,True,43.83831834,True,False,Standard,2.0,Rainy,Black Friday,5,False
5764,321,87,2020-11-11,18:03:13,2020,11,November,Wednesday,False,40,36-50,Male,City_14,False,In-Store,183,Decorations_Product,Decorations,2,85.15578791,170.3115758,Debit Card,True,0.0,False,True,Not Applicable (In-Store),,Sunny,Christmas Market,2,True
5765,428,53,2021-12-07,5:21:11,2021,12,December,Tuesday,False,30,26-35,Female,City_14,False,In-Store,495,Food_Product,Food,4,88.50721187,354.0288475,Online Payment,False,35.40288475,True,False,Not Applicable (In-Store),,Rainy,Black Friday,3,False
5766,141,,2020-12-23,12:51:11,2020,12,December,Wednesday,False,46,36-50,Female,City_8,True,Online,711,Food_Product,Food,5,27.33901265,136.6950633,Debit Card,False,0.0,False,False,Express,1.0,Rainy,Christmas Market,5,False
5767,117,,2022-11-17,1:37:09,2022,11,November,Thursday,False,23,18-25,Male,City_8,True,Online,427,Decorations_Product,Decorations,2,73.26952804,146.5390561,Online Payment,True,0.0,False,True,Overnight,4.0,Snowy,No Event,2,True
5768,232,,2019-11-26,18:05:54,2019,11,November,Tuesday,False,59,51+,Other,City_8,True,Online,32,Decorations_Product,Decorations,1,30.50879398,30.50879398,Credit Card,True,3.050879398,True,True,Overnight,4.0,Sunny,Black Friday,1,False
5769,26,,2019-12-29,9:21:56,2019,12,December,Sunday,True,58,51+,Other,City_10,True,Online,653,Food_Product,Food,3,79.1060592,237.3181776,Online Payment,False,0.0,False,False,Express,5.0,Snowy,Christmas Market,2,True
5770,57,32,2022-12-02,12:00:55,2022,12,December,Friday,False,67,51+,Female,City_19,False,In-Store,36,Toys_Product,Toys,2,46.61869958,93.23739916,Credit Card,False,0.0,False,True,Not Applicable (In-Store),,Sunny,No Event,4,True
5771,92,,2021-12-28,2:22:12,2021,12,December,Tuesday,False,18,18-25,Female,City_6,True,Online,602,Electronics_Product,Electronics,2,65.11718848,130.234377,Credit Card,True,0.0,False,False,Overnight,2.0,Sunny,No Event,4,True
5772,356,,2018-12-11,4:54:03,2018,12,December,Tuesday,False,37,36-50,Male,City_9,True,Online,478,Clothing_Product,Clothing,4,51.69518622,206.7807449,Credit Card,False,20.67807449,True,False,Overnight,4.0,Snowy,Black Friday,4,False
5773,265,,2022-11-26,6:42:08,2022,11,November,Saturday,True,41,36-50,Male,City_11,True,Online,82,Decorations_Product,Decorations,1,58.58335657,58.58335657,Credit Card,False,5.858335657,True,True,Overnight,2.0,Sunny,Black Friday,5,False
5774,481,87,2018-11-28,14:05:11,2018,11,November,Wednesday,False,63,51+,Male,City_5,False,In-Store,306,Electronics_Product,Electronics,1,16.70295177,16.70295177,Debit Card,True,1.670295177,True,True,Not Applicable (In-Store),,Rainy,Black Friday,1,False
5775,195,15,2021-12-16,9:58:12,2021,12,December,Thursday,False,59,51+,Male,City_14,False,In-Store,127,Decorations_Product,Decorations,2,66.16969556,132.3393911,Online Payment,True,13.23393911,True,False,Not Applicable (In-Store),,Sunny,Black Friday,4,False
5776,363,95,2018-12-16,1:06:03,2018,12,December,Sunday,True,29,26-35,Male,City_7,False,In-Store,632,Clothing_Product,Clothing,5,34.88210205,174.4105102,Cash,True,0.0,False,False,Not Applicable (In-Store),,Snowy,Christmas Market,1,False
5777,86,,2023-12-09,7:56:50,2023,12,December,Saturday,True,34,26-35,Female,City_14,True,Online,370,Clothing_Product,Clothing,3,70.43099956,211.2929987,Credit Card,True,21.12929987,True,True,Overnight,4.0,Rainy,Black Friday,1,False
5778,470,84,2018-12-11,8:34:39,2018,12,December,Tuesday,False,60,51+,Female,City_10,False,In-Store,382,Toys_Product,Toys,4,45.96676356,183.8670542,Debit Card,False,0.0,False,False,Not Applicable (In-Store),,Sunny,Christmas Market,4,False
5779,73,4,2019-11-08,12:22:49,2019,11,November,Friday,False,20,18-25,Female,City_13,False,In-Store,440,Clothing_Product,Clothing,4,92.35822122,369.4328849,Debit Card,False,0.0,False,True,Not Applicable (In-Store),,Rainy,No Event,4,True
5780,223,,2022-12-18,23:24:43,2022,12,December,Sunday,True,43,36-50,Other,City_17,True,Online,790,Food_Product,Food,5,73.69131799,368.45659,Online Payment,True,36.845659,True,False,Express,3.0,Rainy,Black Friday,2,True
5781,479,18,2019-11-06,16:17:52,2019,11,November,Wednesday,False,33,26-35,Male,City_12,False,In-Store,974,Toys_Product,Toys,1,19.89534294,19.89534294,Online Payment,False,0.0,False,True,Not Applicable (In-Store),,Sunny,No Event,4,True
5782,384,93,2021-11-06,13:47:05,2021,11,November,Saturday,True,23,18-25,Male,City_1,False,In-Store,210,Electronics_Product,Electronics,2,67.65564669,135.3112934,Online Payment,False,0.0,False,False,Not Applicable (In-Store),,Sunny,No Event,2,True
5783,170,53,2019-12-17,4:01:00,2019,12,December,Tuesday,False,40,36-50,Other,City_17,False,In-Store,630,Decorations_Product,Decorations,2,74.05086442,148.1017288,Debit Card,True,0.0,False,False,Not Applicable (In-Store),,Snowy,Christmas Market,4,False
5784,58,9,2019-12-02,5:14:37,2019,12,December,Monday,False,44,36-50,Other,City_5,False,In-Store,833,Decorations_Product,Decorations,1,23.08550234,23.08550234,Cash,True,0.0,False,False,Not Applicable (In-Store),,Rainy,No Event,1,False
5785,454,,2018-12-01,6:37:17,2018,12,December,Saturday,True,33,26-35,Male,City_1,True,Online,281,Toys_Product,Toys,3,22.81848795,68.45546386,Credit Card,False,0.0,False,True,Express,3.0,Rainy,Christmas Market,2,False
5786,363,,2023-12-16,18:28:48,2023,12,December,Saturday,True,46,36-50,Other,City_10,True,Online,16,Toys_Product,Toys,4,51.84425351,207.377014,Debit Card,False,0.0,False,False,Express,4.0,Snowy,No Event,2,False
5787,243,,2021-12-20,17:13:30,2021,12,December,Monday,False,64,51+,Male,City_6,True,Online,652,Toys_Product,Toys,4,76.29656844,305.1862738,Debit Card,False,30.51862738,True,True,Express,3.0,Rainy,Black Friday,2,True
5788,391,,2023-11-16,18:48:22,2023,11,November,Thursday,False,59,51+,Female,City_2,True,Online,256,Toys_Product,Toys,4,94.28132158,377.1252863,Debit Card,False,37.71252863,True,True,Overnight,2.0,Rainy,Black Friday,3,True
5789,470,66,2023-12-18,11:23:35,2023,12,December,Monday,False,54,51+,Male,City_6,False,In-Store,138,Clothing_Product,Clothing,2,52.7908036,105.5816072,Cash,False,10.55816072,True,True,Not Applicable (In-Store),,Rainy,Black Friday,5,False
5790,364,,2021-12-18,20:06:57,2021,12,December,Saturday,True,38,36-50,Male,City_17,True,Online,156,Food_Product,Food,2,95.26850095,190.5370019,Online Payment,True,0.0,False,True,Standard,5.0,Snowy,Christmas Market,2,False
5791,178,52,2019-12-22,19:43:21,2019,12,December,Sunday,True,32,26-35,Female,City_18,False,In-Store,555,Clothing_Product,Clothing,5,44.95760266,224.7880133,Cash,True,0.0,False,False,Not Applicable (In-Store),,Sunny,Christmas Market,5,False
5792,181,95,2021-11-02,4:36:42,2021,11,November,Tuesday,False,26,26-35,Other,City_20,False,In-Store,351,Food_Product,Food,4,92.91516388,371.6606555,Debit Card,True,37.16606555,True,True,Not Applicable (In-Store),,Snowy,Black Friday,3,True
5793,50,5,2018-11-15,19:19:31,2018,11,November,Thursday,False,33,26-35,Male,City_18,False,In-Store,713,Food_Product,Food,3,28.60025504,85.80076513,Online Payment,True,0.0,False,True,Not Applicable (In-Store),,Sunny,No Event,2,True
5794,371,32,2018-12-21,3:45:44,2018,12,December,Friday,False,44,36-50,Male,City_19,False,In-Store,515,Toys_Product,Toys,4,60.1574766,240.6299064,Online Payment,True,0.0,False,False,Not Applicable (In-Store),,Snowy,Christmas Market,3,False
5795,251,,2022-11-29,14:43:10,2022,11,November,Tuesday,False,32,26-35,Other,City_17,True,Online,161,Decorations_Product,Decorations,3,47.2929798,141.8789394,Credit Card,False,14.18789394,True,True,Express,5.0,Snowy,Black Friday,4,True
5796,218,10,2019-12-04,19:22:44,2019,12,December,Wednesday,False,66,51+,Other,City_6,False,In-Store,974,Decorations_Product,Decorations,3,34.29104377,102.8731313,Cash,False,0.0,False,False,Not Applicable (In-Store),,Snowy,Christmas Market,2,False
5797,360,99,2023-11-05,4:49:09,2023,11,November,Sunday,True,37,36-50,Male,City_1,False,In-Store,246,Electronics_Product,Electronics,1,41.25676579,41.25676579,Credit Card,False,4.125676579,True,True,Not Applicable (In-Store),,Sunny,Black Friday,2,True
5798,381,78,2021-11-07,22:16:00,2021,11,November,Sunday,True,56,51+,Female,City_13,False,In-Store,212,Toys_Product,Toys,2,53.61941891,107.2388378,Cash,False,0.0,False,True,Not Applicable (In-Store),,Rainy,No Event,5,False
5799,54,73,2021-12-11,18:28:15,2021,12,December,Saturday,True,35,26-35,Male,City_12,False,In-Store,977,Toys_Product,Toys,2,55.22360501,110.44721,Online Payment,True,0.0,False,True,Not Applicable (In-Store),,Snowy,Christmas Market,1,False
5800,406,,2019-12-13,13:34:00,2019,12,December,Friday,False,57,51+,Male,City_12,True,Online,693,Toys_Product,Toys,2,39.08117276,78.16234552,Online Payment,False,0.0,False,False,Express,3.0,Snowy,No Event,2,True
5801,369,26,2018-11-16,1:43:16,2018,11,November,Friday,False,66,51+,Male,City_1,False,In-Store,633,Food_Product,Food,1,94.02196907,94.02196907,Debit Card,False,0.0,False,False,Not Applicable (In-Store),,Sunny,Christmas Market,4,False
5802,479,94,2021-11-22,23:59:11,2021,11,November,Monday,False,33,26-35,Male,City_3,False,In-Store,119,Clothing_Product,Clothing,4,18.02099348,72.08397392,Cash,False,0.0,False,True,Not Applicable (In-Store),,Snowy,No Event,5,True
5803,420,,2020-11-29,20:32:01,2020,11,November,Sunday,True,48,36-50,Male,City_11,True,Online,72,Electronics_Product,Electronics,1,39.97558797,39.97558797,Credit Card,False,3.997558797,True,True,Overnight,3.0,Snowy,Black Friday,3,False
5804,172,,2018-11-28,7:41:22,2018,11,November,Wednesday,False,31,26-35,Other,City_18,True,Online,543,Food_Product,Food,3,33.92937383,101.7881215,Online Payment,True,10.17881215,True,False,Overnight,3.0,Rainy,Black Friday,4,True
5805,431,41,2023-12-13,15:19:13,2023,12,December,Wednesday,False,32,26-35,Female,City_15,False,In-Store,962,Decorations_Product,Decorations,3,74.04155674,222.1246702,Cash,False,0.0,False,True,Not Applicable (In-Store),,Sunny,Christmas Market,5,False
5806,27,,2023-12-21,9:22:07,2023,12,December,Thursday,False,65,51+,Male,City_9,True,Online,557,Electronics_Product,Electronics,2,15.22908209,30.45816417,Credit Card,False,0.0,False,True,Overnight,3.0,Rainy,No Event,4,True
5807,260,6,2018-11-16,14:32:29,2018,11,November,Friday,False,44,36-50,Female,City_12,False,In-Store,430,Toys_Product,Toys,3,74.35896158,223.0768847,Cash,True,0.0,False,False,Not Applicable (In-Store),,Snowy,Christmas Market,5,False
5808,70,65,2018-12-05,16:44:35,2018,12,December,Wednesday,False,21,18-25,Female,City_19,False,In-Store,209,Food_Product,Food,4,69.78994321,279.1597728,Cash,False,0.0,False,False,Not Applicable (In-Store),,Rainy,No Event,1,False
5809,5,29,2019-12-30,13:04:58,2019,12,December,Monday,False,42,36-50,Female,City_20,False,In-Store,805,Food_Product,Food,1,31.9350687,31.9350687,Cash,True,3.19350687,True,True,Not Applicable (In-Store),,Rainy,Black Friday,2,True
5810,295,,2018-12-23,4:25:19,2018,12,December,Sunday,True,34,26-35,Female,City_18,True,Online,830,Electronics_Product,Electronics,2,83.34518283,166.6903657,Online Payment,False,16.66903657,True,False,Express,5.0,Sunny,Black Friday,4,True
5811,66,,2022-11-28,13:44:22,2022,11,November,Monday,False,45,36-50,Other,City_2,True,Online,320,Toys_Product,Toys,3,73.20058433,219.601753,Cash,False,21.9601753,True,True,Express,4.0,Snowy,Black Friday,1,True
5812,254,,2021-11-22,5:06:43,2021,11,November,Monday,False,26,26-35,Other,City_12,True,Online,877,Food_Product,Food,5,28.27812025,141.3906013,Credit Card,True,0.0,False,False,Standard,1.0,Rainy,No Event,3,True
5813,369,57,2019-12-17,22:25:23,2019,12,December,Tuesday,False,26,26-35,Male,City_5,False,In-Store,980,Clothing_Product,Clothing,3,40.01076801,120.032304,Cash,True,0.0,False,False,Not Applicable (In-Store),,Snowy,Christmas Market,2,False
5814,92,,2022-11-08,6:15:20,2022,11,November,Tuesday,False,25,18-25,Other,City_5,True,Online,295,Toys_Product,Toys,3,95.17250934,285.517528,Debit Card,True,0.0,False,False,Standard,3.0,Rainy,No Event,1,True
5815,86,56,2018-11-24,7:46:38,2018,11,November,Saturday,True,44,36-50,Male,City_7,False,In-Store,593,Toys_Product,Toys,2,90.70069521,181.4013904,Credit Card,False,18.14013904,True,False,Not Applicable (In-Store),,Rainy,Black Friday,2,False
5816,431,,2018-12-16,12:45:09,2018,12,December,Sunday,True,35,26-35,Male,City_17,True,Online,165,Decorations_Product,Decorations,3,80.43029324,241.2908797,Cash,False,24.12908797,True,True,Overnight,5.0,Sunny,Black Friday,2,True
5817,228,21,2022-11-13,12:09:24,2022,11,November,Sunday,True,21,18-25,Other,City_14,False,In-Store,796,Decorations_Product,Decorations,5,81.01795782,405.0897891,Debit Card,True,40.50897891,True,True,Not Applicable (In-Store),,Sunny,Black Friday,1,False
5818,282,73,2019-12-28,22:06:13,2019,12,December,Saturday,True,49,36-50,Other,City_16,False,In-Store,802,Toys_Product,Toys,3,46.07730105,138.2319031,Cash,True,0.0,False,False,Not Applicable (In-Store),,Snowy,Christmas Market,5,True
5819,253,28,2021-11-23,18:34:08,2021,11,November,Tuesday,False,66,51+,Female,City_13,False,In-Store,482,Toys_Product,Toys,1,74.37358426,74.37358426,Debit Card,False,7.437358426,True,True,Not Applicable (In-Store),,Snowy,Black Friday,5,False
5820,274,65,2019-11-09,19:16:00,2019,11,November,Saturday,True,41,36-50,Male,City_16,False,In-Store,200,Clothing_Product,Clothing,5,56.8325416,284.162708,Cash,True,0.0,False,False,Not Applicable (In-Store),,Rainy,Christmas Market,2,True
5821,71,16,2021-11-16,14:03:19,2021,11,November,Tuesday,False,33,26-35,Male,City_8,False,In-Store,907,Toys_Product,Toys,1,59.20440505,59.20440505,Debit Card,False,0.0,False,True,Not Applicable (In-Store),,Sunny,No Event,5,False
5822,168,,2020-11-24,14:45:14,2020,11,November,Tuesday,False,26,26-35,Male,City_17,True,Online,496,Decorations_Product,Decorations,3,99.46741384,298.4022415,Cash,True,29.84022415,True,False,Standard,5.0,Snowy,Black Friday,2,True
5823,459,71,2018-11-24,10:35:36,2018,11,November,Saturday,True,43,36-50,Female,City_6,False,In-Store,121,Decorations_Product,Decorations,2,66.97047949,133.940959,Credit Card,False,13.3940959,True,False,Not Applicable (In-Store),,Rainy,Black Friday,5,True
5824,107,68,2018-11-11,8:06:22,2018,11,November,Sunday,True,51,51+,Female,City_2,False,In-Store,78,Electronics_Product,Electronics,2,34.16392762,68.32785524,Online Payment,False,0.0,False,False,Not Applicable (In-Store),,Rainy,No Event,2,True
5825,481,,2022-12-09,19:34:04,2022,12,December,Friday,False,64,51+,Male,City_12,True,Online,373,Decorations_Product,Decorations,3,76.28556055,228.8566816,Online Payment,False,0.0,False,True,Express,5.0,Sunny,Christmas Market,3,False
5826,489,,2023-11-11,13:35:01,2023,11,November,Saturday,True,70,51+,Other,City_20,True,Online,5,Clothing_Product,Clothing,3,93.63257053,280.8977116,Online Payment,False,0.0,False,False,Express,3.0,Rainy,Christmas Market,3,False
5827,171,,2023-11-27,5:52:34,2023,11,November,Monday,False,22,18-25,Male,City_11,True,Online,17,Toys_Product,Toys,3,69.74676628,209.2402988,Online Payment,True,20.92402988,True,False,Standard,1.0,Snowy,Black Friday,3,True
5828,328,31,2020-11-05,14:58:44,2020,11,November,Thursday,False,32,26-35,Other,City_11,False,In-Store,11,Food_Product,Food,4,38.80129947,155.2051979,Debit Card,True,15.52051979,True,False,Not Applicable (In-Store),,Snowy,Black Friday,1,False
5829,33,81,2020-12-03,12:43:20,2020,12,December,Thursday,False,46,36-50,Other,City_18,False,In-Store,936,Electronics_Product,Electronics,4,31.44503934,125.7801574,Debit Card,False,12.57801574,True,False,Not Applicable (In-Store),,Sunny,Black Friday,1,False
5830,93,,2021-12-05,16:28:26,2021,12,December,Sunday,True,58,51+,Male,City_10,True,Online,179,Food_Product,Food,2,44.25055405,88.5011081,Debit Card,False,0.0,False,False,Standard,1.0,Snowy,Christmas Market,2,True
5831,87,,2021-11-03,19:32:35,2021,11,November,Wednesday,False,46,36-50,Male,City_16,True,Online,65,Electronics_Product,Electronics,1,94.0643412,94.0643412,Online Payment,False,0.0,False,False,Express,5.0,Snowy,No Event,1,False
5832,327,72,2019-11-08,22:35:56,2019,11,November,Friday,False,46,36-50,Female,City_19,False,In-Store,906,Food_Product,Food,5,23.47997193,117.3998597,Debit Card,True,0.0,False,False,Not Applicable (In-Store),,Snowy,Christmas Market,3,False
5833,444,,2023-12-06,13:59:25,2023,12,December,Wednesday,False,21,18-25,Other,City_3,True,Online,966,Electronics_Product,Electronics,2,98.68950366,197.3790073,Debit Card,True,0.0,False,True,Overnight,2.0,Sunny,Christmas Market,1,False
